month,cbsa_code,yoy
2022-11,39340,0.0634
2022-12,39340,0.0519
2023-01,39340,0.0536
2023-02,39340,0.0435
2023-03,39340,0.0397
2023-04,39340,0.0258
2023-05,39340,0.0206
2023-06,39340,0.0117
2023-07,39340,0.0204
2023-08,39340,0.0152
2023-09,39340,0.0106
2023-10,39340,0.0164
2023-11,39340,0.0189
2023-12,39340,0.0278
2024-01,39340,0.0248
2024-02,39340,0.0224
2024-03,39340,0.0163
2024-04,39340,0.017
2024-05,39340,0.0187
2024-06,39340,0.0222
2024-07,39340,0.0142
2024-08,39340,0.0203
2024-09,39340,0.019
2024-10,39340,0.017
2024-11,39340,0.0136
2024-12,39340,0.0072
2025-01,39340,0.0057
2025-02,39340,0.0043
2025-03,39340,0.0103
2025-04,39340,0.0125
2025-05,39340,0.0125
2025-06,39340,0.0097
2025-07,39340,0.0129
2025-08,39340,0.0097
2025-09,39340,0.0149
2025-10,39340,0.0175
2025-11,39340,0.0195
2025-12,39340,0.02
2026-01,39340,0.0198
2026-02,39340,0.0242
2026-03,39340,0.0226
2026-04,39340,0.0219
2026-05,39340,0.0211
2018-01,39580,0.0418
2018-02,39580,0.0438
2018-03,39580,0.0425
2018-04,39580,0.039
2018-05,39580,0.0378
2018-06,39580,0.0353
2018-07,39580,0.0352
2018-08,39580,0.0368
2018-09,39580,0.0366
2018-10,39580,0.0363
2018-11,39580,0.0375
2018-12,39580,0.0375
2019-01,39580,0.037
2019-02,39580,0.0304
2019-03,39580,0.0291
2019-04,39580,0.0286
2019-05,39580,0.031
2019-06,39580,0.0347
2019-07,39580,0.0366
2019-08,39580,0.0379
2019-09,39580,0.036
2019-10,39580,0.0372
2019-11,39580,0.0381
2019-12,39580,0.0433
2020-01,39580,0.0464
2020-02,39580,0.0492
2020-03,39580,0.0468
2020-04,39580,0.0412
2020-05,39580,0.0325
2020-06,39580,0.0252
2020-07,39580,0.021
2020-08,39580,0.0209
2020-09,39580,0.0237
2020-10,39580,0.0274
2020-11,39580,0.0308
2020-12,39580,0.0297
2021-01,39580,0.0299
2021-02,39580,0.0323
2021-03,39580,0.041
2021-04,39580,0.0572
2021-05,39580,0.0802
2021-06,39580,0.1043
2021-07,39580,0.1259
2021-08,39580,0.1412
2021-09,39580,0.1522
2021-10,39580,0.1585
2021-11,39580,0.1625
2021-12,39580,0.1679
2022-01,39580,0.1711
2022-02,39580,0.1724
2022-03,39580,0.1723
2022-04,39580,0.1681
2022-05,39580,0.1572
2022-06,39580,0.1441
2022-07,39580,0.1277
2022-08,39580,0.1123
2022-09,39580,0.0997
2022-10,39580,0.087
2022-11,39580,0.0753
2022-12,39580,0.0656
2023-01,39580,0.0594
2023-02,39580,0.0568
2023-03,39580,0.0523
2023-04,39580,0.0451
2023-05,39580,0.0373
2023-06,39580,0.0249
2023-07,39580,0.0197
2023-08,39580,0.0138
2023-09,39580,0.0114
2023-10,39580,0.0081
2023-11,39580,0.0073
2023-12,39580,0.0069
2024-01,39580,0.0047
2024-02,39580,0.0015
2024-03,39580,-0.004
2024-04,39580,-0.0051
2024-05,39580,-0.0057
2024-06,39580,0.0012
2024-07,39580,0.0013
2024-08,39580,0.003
2024-09,39580,-0.0001
2024-10,39580,0.0022
2024-11,39580,0.0038
2024-12,39580,0.0059
2025-01,39580,0.0067
2025-02,39580,0.0054
2025-03,39580,0.0078
2025-04,39580,0.0067
2025-05,39580,0.0065
2025-06,39580,0.003
2025-07,39580,0.0031
2025-08,39580,0.0049
2025-09,39580,0.0087
2025-10,39580,0.0094
2025-11,39580,0.0082
2025-12,39580,0.0031
2026-01,39580,0.0009
2026-02,39580,-0.0009
2026-03,39580,-0.0022
2026-04,39580,-0.0024
2026-05,39580,-0.0022
2018-01,39900,0.1213
2018-02,39900,0.1197
2018-03,39900,0.1223
2018-04,39900,0.1186
2018-05,39900,0.1096
2018-06,39900,0.1068
2018-07,39900,0.1031
2018-08,39900,0.1059
2018-09,39900,0.0978
2018-10,39900,0.0984
2018-11,39900,0.0947
2018-12,39900,0.0947
2019-01,39900,0.0868
2019-02,39900,0.0833
2019-03,39900,0.0752
2019-04,39900,0.0721
2019-05,39900,0.0658
2019-06,39900,0.0583
2019-07,39900,0.0478
2019-08,39900,0.0399
2019-09,39900,0.0422
2019-10,39900,0.045
2019-11,39900,0.0442
2019-12,39900,0.0451
2020-01,39900,0.0418
2020-02,39900,0.0438
2020-03,39900,0.0405
2020-04,39900,0.0369
2020-05,39900,0.0324
2020-06,39900,0.0253
2020-07,39900,0.0256
2020-08,39900,0.0363
2020-09,39900,0.0481
2020-10,39900,0.0603
2020-11,39900,0.0694
2020-12,39900,0.0746
2021-01,39900,0.0831
2021-02,39900,0.0887
2021-03,39900,0.099
2021-04,39900,0.1091
2021-05,39900,0.1281
2021-06,39900,0.1528
2021-07,39900,0.1769
2021-08,39900,0.1744
2021-09,39900,0.1653
2021-10,39900,0.1422
2021-11,39900,0.1312
2021-12,39900,0.1158
2022-01,39900,0.1119
2022-02,39900,0.0993
2022-03,39900,0.0977
2022-04,39900,0.0927
2022-05,39900,0.0827
2022-06,39900,0.0668
2022-07,39900,0.0426
2022-08,39900,0.0289
2022-09,39900,0.0145
2022-10,39900,0.0159
2022-11,39900,0.0127
2022-12,39900,0.0243
2023-01,39900,0.0156
2023-02,39900,0.0241
2023-03,39900,0.014
2023-04,39900,0.0122
2023-05,39900,0.0033
2023-06,39900,0.0005
2023-07,39900,0.0005
2023-08,39900,0.0029
2023-09,39900,0.009
2023-10,39900,0.0095
2023-11,39900,0.0105
2023-12,39900,0.0046
2024-01,39900,0.0107
2024-02,39900,0.0012
2024-03,39900,0.0076
2024-04,39900,0.0092
2024-05,39900,0.0219
2024-06,39900,0.0288
2024-07,39900,0.0306
2024-08,39900,0.0346
2024-09,39900,0.0342
2024-10,39900,0.0373
2024-11,39900,0.0363
2024-12,39900,0.0342
2025-01,39900,0.032
2025-02,39900,0.0336
2025-03,39900,0.034
2025-04,39900,0.0286
2025-05,39900,0.0302
2025-06,39900,0.0266
2025-07,39900,0.0348
2025-08,39900,0.0361
2025-09,39900,0.0432
2025-10,39900,0.0437
2025-11,39900,0.0504
2025-12,39900,0.0553
2026-01,39900,0.0586
2026-02,39900,0.0678
2026-03,39900,0.0671
2026-04,39900,0.0752
2026-05,39900,0.0624
2018-01,40060,0.0526
2018-02,40060,0.0545
2018-03,40060,0.0513
2018-04,40060,0.0511
2018-05,40060,0.0454
2018-06,40060,0.05
2018-07,40060,0.043
2018-08,40060,0.0419
2018-09,40060,0.0408
2018-10,40060,0.0443
2018-11,40060,0.0492
2018-12,40060,0.0454
2019-01,40060,0.0466
2019-02,40060,0.0407
2019-03,40060,0.0452
2019-04,40060,0.0457
2019-05,40060,0.0458
2019-06,40060,0.04
2019-07,40060,0.0424
2019-08,40060,0.0471
2019-09,40060,0.0489
2019-10,40060,0.0473
2019-11,40060,0.0371
2019-12,40060,0.041
2020-01,40060,0.0358
2020-02,40060,0.0407
2020-03,40060,0.0397
2020-04,40060,0.0365
2020-05,40060,0.0369
2020-06,40060,0.0359
2020-07,40060,0.0393
2020-08,40060,0.0368
2020-09,40060,0.0408
2020-10,40060,0.0447
2020-11,40060,0.0526
2020-12,40060,0.0515
2021-01,40060,0.0561
2021-02,40060,0.057
2021-03,40060,0.0639
2021-04,40060,0.0742
2021-05,40060,0.0847
2021-06,40060,0.0982
2021-07,40060,0.104
2021-08,40060,0.1127
2021-09,40060,0.1133
2021-10,40060,0.1177
2021-11,40060,0.1223
2021-12,40060,0.1345
2022-01,40060,0.138
2022-02,40060,0.142
2022-03,40060,0.135
2022-04,40060,0.1339
2022-05,40060,0.1285
2022-06,40060,0.1247
2022-07,40060,0.1223
2022-08,40060,0.1168
2022-09,40060,0.1118
2022-10,40060,0.1003
2022-11,40060,0.09
2022-12,40060,0.0752
2023-01,40060,0.0677
2023-02,40060,0.0598
2023-03,40060,0.0576
2023-04,40060,0.0494
2023-05,40060,0.0427
2023-06,40060,0.0328
2023-07,40060,0.0197
2023-08,40060,0.0157
2023-09,40060,0.017
2023-10,40060,0.0226
2023-11,40060,0.0243
2023-12,40060,0.023
2024-01,40060,0.028
2024-02,40060,0.0327
2024-03,40060,0.0362
2024-04,40060,0.0395
2024-05,40060,0.041
2024-06,40060,0.047
2024-07,40060,0.0534
2024-08,40060,0.0563
2024-09,40060,0.0523
2024-10,40060,0.0491
2024-11,40060,0.0516
2024-12,40060,0.0589
2025-01,40060,0.053
2025-02,40060,0.047
2025-03,40060,0.0439
2025-04,40060,0.0431
2025-05,40060,0.0431
2025-06,40060,0.0396
2025-07,40060,0.0413
2025-08,40060,0.0381
2025-09,40060,0.0397
2025-10,40060,0.0389
2025-11,40060,0.0347
2025-12,40060,0.0312
2026-01,40060,0.0338
2026-02,40060,0.037
2026-03,40060,0.0349
2026-04,40060,0.0324
2026-05,40060,0.0325
2018-01,40140,0.0671
2018-02,40140,0.0668
2018-03,40140,0.0663
2018-04,40140,0.0638
2018-05,40140,0.0602
2018-06,40140,0.0579
2018-07,40140,0.0597
2018-08,40140,0.06
2018-09,40140,0.0617
2018-10,40140,0.0616
2018-11,40140,0.0611
2018-12,40140,0.0608
2019-01,40140,0.0614
2019-02,40140,0.0575
2019-03,40140,0.054
2019-04,40140,0.0531
2019-05,40140,0.0562
2019-06,40140,0.0547
2019-07,40140,0.0541
2019-08,40140,0.0516
2019-09,40140,0.0511
2019-10,40140,0.0487
2019-11,40140,0.0467
2019-12,40140,0.0464
2020-01,40140,0.0468
2020-02,40140,0.0495
2020-03,40140,0.0476
2020-04,40140,0.0439
2020-05,40140,0.0382
2020-06,40140,0.0406
2020-07,40140,0.0444
2020-08,40140,0.0549
2020-09,40140,0.0638
2020-10,40140,0.0774
2020-11,40140,0.0885
2020-12,40140,0.0983
2021-01,40140,0.106
2021-02,40140,0.1149
2021-03,40140,0.1291
2021-04,40140,0.1426
2021-05,40140,0.1625
2021-06,40140,0.174
2021-07,40140,0.1886
2021-08,40140,0.1908
2021-09,40140,0.1935
2021-10,40140,0.1846
2021-11,40140,0.1799
2021-12,40140,0.1733
2022-01,40140,0.1731
2022-02,40140,0.1682
2022-03,40140,0.1632
2022-04,40140,0.1627
2022-05,40140,0.1507
2022-06,40140,0.1401
2022-07,40140,0.1174
2022-08,40140,0.101
2022-09,40140,0.0852
2022-10,40140,0.0752
2022-11,40140,0.0671
2022-12,40140,0.062
2023-01,40140,0.0538
2023-02,40140,0.0468
2023-03,40140,0.0392
2023-04,40140,0.0294
2023-05,40140,0.0246
2023-06,40140,0.0179
2023-07,40140,0.0163
2023-08,40140,0.0172
2023-09,40140,0.0175
2023-10,40140,0.0244
2023-11,40140,0.0251
2023-12,40140,0.0238
2024-01,40140,0.0194
2024-02,40140,0.0202
2024-03,40140,0.0218
2024-04,40140,0.0214
2024-05,40140,0.0212
2024-06,40140,0.0236
2024-07,40140,0.0299
2024-08,40140,0.0323
2024-09,40140,0.0363
2024-10,40140,0.0319
2024-11,40140,0.0316
2024-12,40140,0.0321
2025-01,40140,0.0364
2025-02,40140,0.0362
2025-03,40140,0.033
2025-04,40140,0.0316
2025-05,40140,0.0303
2025-06,40140,0.0307
2025-07,40140,0.0269
2025-08,40140,0.0249
2025-09,40140,0.0211
2025-10,40140,0.0204
2025-11,40140,0.0196
2025-12,40140,0.0194
2026-01,40140,0.0181
2026-02,40140,0.0165
2026-03,40140,0.0176
2026-04,40140,0.0197
2026-05,40140,0.0213
2018-01,40380,0.0402
2018-02,40380,0.0361
2018-03,40380,0.0363
2018-04,40380,0.0316
2018-05,40380,0.0406
2018-06,40380,0.0395
2018-07,40380,0.0353
2018-08,40380,0.0319
2018-09,40380,0.033
2018-10,40380,0.0379
2018-11,40380,0.0309
2018-12,40380,0.0319
2019-01,40380,0.0233
2019-02,40380,0.0288
2019-03,40380,0.0284
2019-04,40380,0.0346
2019-05,40380,0.0357
2019-06,40380,0.0404
2019-07,40380,0.0417
2019-08,40380,0.0387
2019-09,40380,0.0344
2019-10,40380,0.0333
2019-11,40380,0.0436
2019-12,40380,0.0414
2020-01,40380,0.0447
2020-02,40380,0.0388
2020-03,40380,0.0432
2020-04,40380,0.036
2020-05,40380,0.0304
2020-06,40380,0.0264
2020-07,40380,0.0306
2020-08,40380,0.038
2020-09,40380,0.0501
2020-10,40380,0.0571
2020-11,40380,0.0623
2020-12,40380,0.0702
2021-01,40380,0.0718
2021-02,40380,0.0746
2021-03,40380,0.0695
2021-04,40380,0.0807
2021-05,40380,0.0905
2021-06,40380,0.0965
2021-07,40380,0.1001
2021-08,40380,0.1059
2021-09,40380,0.1
2021-10,40380,0.098
2021-11,40380,0.0896
2021-12,40380,0.0859
2022-01,40380,0.0881
2022-02,40380,0.0968
2022-03,40380,0.1112
2022-04,40380,0.1126
2022-05,40380,0.1145
2022-06,40380,0.1181
2022-07,40380,0.1143
2022-08,40380,0.0994
2022-09,40380,0.0921
2022-10,40380,0.0836
2022-11,40380,0.0816
2022-12,40380,0.0776
2023-01,40380,0.0799
2023-02,40380,0.0705
2023-03,40380,0.0597
2023-04,40380,0.0546
2023-05,40380,0.0517
2023-06,40380,0.0462
2023-07,40380,0.0414
2023-08,40380,0.048
2023-09,40380,0.0549
2023-10,40380,0.0614
2023-11,40380,0.0649
2023-12,40380,0.0689
2024-01,40380,0.0602
2024-02,40380,0.0649
2024-03,40380,0.06
2024-04,40380,0.0615
2024-05,40380,0.0521
2024-06,40380,0.0506
2024-07,40380,0.0507
2024-08,40380,0.0467
2024-09,40380,0.0428
2024-10,40380,0.0411
2024-11,40380,0.0427
2024-12,40380,0.0412
2025-01,40380,0.048
2025-02,40380,0.0462
2025-03,40380,0.0542
2025-04,40380,0.0469
2025-05,40380,0.0518
2025-06,40380,0.0514
2025-07,40380,0.0551
2025-08,40380,0.0587
2025-09,40380,0.0592
2025-10,40380,0.0571
2025-11,40380,0.0505
2025-12,40380,0.048
2026-01,40380,0.0419
2026-02,40380,0.0372
2026-03,40380,0.0302
2026-04,40380,0.0341
2026-05,40380,0.034
2018-01,40900,0.0892
2018-02,40900,0.0769
2018-03,40900,0.0706
2018-04,40900,0.0638
2018-05,40900,0.0669
2018-06,40900,0.066
2018-07,40900,0.0643
2018-08,40900,0.0616
2018-09,40900,0.0579
2018-10,40900,0.0542
2018-11,40900,0.0536
2018-12,40900,0.0543
2019-01,40900,0.0526
2019-02,40900,0.0579
2019-03,40900,0.0575
2019-04,40900,0.0589
2019-05,40900,0.0511
2019-06,40900,0.0504
2019-07,40900,0.0498
2019-08,40900,0.0495
2019-09,40900,0.0501
2019-10,40900,0.0498
2019-11,40900,0.0497
2019-12,40900,0.0463
2020-01,40900,0.0471
2020-02,40900,0.0455
2020-03,40900,0.0444
2020-04,40900,0.0395
2020-05,40900,0.0357
2020-06,40900,0.0336
2020-07,40900,0.0355
2020-08,40900,0.0422
2020-09,40900,0.0484
2020-10,40900,0.0559
2020-11,40900,0.0636
2020-12,40900,0.0704
2021-01,40900,0.0766
2021-02,40900,0.0808
2021-03,40900,0.0849
2021-04,40900,0.0948
2021-05,40900,0.1141
2021-06,40900,0.1279
2021-07,40900,0.1368
2021-08,40900,0.1352
2021-09,40900,0.1353
2021-10,40900,0.1317
2021-11,40900,0.1292
2021-12,40900,0.1271
2022-01,40900,0.1227
2022-02,40900,0.1181
2022-03,40900,0.1162
2022-04,40900,0.1139
2022-05,40900,0.1011
2022-06,40900,0.0898
2022-07,40900,0.0769
2022-08,40900,0.0698
2022-09,40900,0.058
2022-10,40900,0.0504
2022-11,40900,0.0376
2022-12,40900,0.0303
2023-01,40900,0.0243
2023-02,40900,0.0239
2023-03,40900,0.0227
2023-04,40900,0.0168
2023-05,40900,0.0147
2023-06,40900,0.0106
2023-07,40900,0.0091
2023-08,40900,0.0066
2023-09,40900,0.0101
2023-10,40900,0.0114
2023-11,40900,0.0177
2023-12,40900,0.0214
2024-01,40900,0.0253
2024-02,40900,0.0262
2024-03,40900,0.0245
2024-04,40900,0.0265
2024-05,40900,0.0272
2024-06,40900,0.0291
2024-07,40900,0.0304
2024-08,40900,0.0332
2024-09,40900,0.0323
2024-10,40900,0.0328
2024-11,40900,0.0329
2024-12,40900,0.0298
2025-01,40900,0.0275
2025-02,40900,0.023
2025-03,40900,0.024
2025-04,40900,0.0214
2025-05,40900,0.0208
2025-06,40900,0.0215
2025-07,40900,0.0221
2025-08,40900,0.0215
2025-09,40900,0.0212
2025-10,40900,0.0208
2025-11,40900,0.0179
2025-12,40900,0.0197
2026-01,40900,0.0188
2026-02,40900,0.0207
2026-03,40900,0.017
2026-04,40900,0.0183
2026-05,40900,0.0182
2018-01,41180,0.0299
2018-02,41180,0.03
2018-03,41180,0.0271
2018-04,41180,0.0279
2018-05,41180,0.0286
2018-06,41180,0.0293
2018-07,41180,0.027
2018-08,41180,0.0253
2018-09,41180,0.0277
2018-10,41180,0.0302
2018-11,41180,0.0327
2018-12,41180,0.0346
2019-01,41180,0.0344
2019-02,41180,0.0341
2019-03,41180,0.0351
2019-04,41180,0.0331
2019-05,41180,0.0325
2019-06,41180,0.0337
2019-07,41180,0.0362
2019-08,41180,0.0377
2019-09,41180,0.0352
2019-10,41180,0.0335
2019-11,41180,0.0339
2019-12,41180,0.0334
2020-01,41180,0.035
2020-02,41180,0.0356
2020-03,41180,0.0398
2020-04,41180,0.0406
2020-05,41180,0.0402
2020-06,41180,0.0379
2020-07,41180,0.0392
2020-08,41180,0.0425
2020-09,41180,0.0477
2020-10,41180,0.0516
2020-11,41180,0.0524
2020-12,41180,0.0545
2021-01,41180,0.0558
2021-02,41180,0.0579
2021-03,41180,0.0535
2021-04,41180,0.0587
2021-05,41180,0.0652
2021-06,41180,0.0741
2021-07,41180,0.0773
2021-08,41180,0.0787
2021-09,41180,0.0838
2021-10,41180,0.0858
2021-11,41180,0.09
2021-12,41180,0.0929
2022-01,41180,0.098
2022-02,41180,0.1042
2022-03,41180,0.1093
2022-04,41180,0.1082
2022-05,41180,0.105
2022-06,41180,0.1033
2022-07,41180,0.1023
2022-08,41180,0.1026
2022-09,41180,0.0902
2022-10,41180,0.0875
2022-11,41180,0.0821
2022-12,41180,0.0808
2023-01,41180,0.0728
2023-02,41180,0.0621
2023-03,41180,0.0613
2023-04,41180,0.0594
2023-05,41180,0.063
2023-06,41180,0.0587
2023-07,41180,0.0569
2023-08,41180,0.048
2023-09,41180,0.0525
2023-10,41180,0.0506
2023-11,41180,0.0527
2023-12,41180,0.0481
2024-01,41180,0.0474
2024-02,41180,0.0521
2024-03,41180,0.052
2024-04,41180,0.0536
2024-05,41180,0.0485
2024-06,41180,0.0492
2024-07,41180,0.0478
2024-08,41180,0.051
2024-09,41180,0.0496
2024-10,41180,0.0486
2024-11,41180,0.0476
2024-12,41180,0.0503
2025-01,41180,0.0538
2025-02,41180,0.0524
2025-03,41180,0.047
2025-04,41180,0.0432
2025-05,41180,0.0399
2025-06,41180,0.0374
2025-07,41180,0.0357
2025-08,41180,0.039
2025-09,41180,0.04
2025-10,41180,0.0415
2025-11,41180,0.0389
2025-12,41180,0.0368
2026-01,41180,0.035
2026-02,41180,0.0337
2026-03,41180,0.0358
2026-04,41180,0.0351
2026-05,41180,0.0386
2018-01,41620,0.0642
2018-02,41620,0.0685
2018-03,41620,0.0674
2018-04,41620,0.0643
2018-05,41620,0.0579
2018-06,41620,0.0538
2018-07,41620,0.0499
2018-08,41620,0.0547
2018-09,41620,0.0564
2018-10,41620,0.0551
2018-11,41620,0.0622
2018-12,41620,0.0646
2019-01,41620,0.0652
2019-02,41620,0.0558
2019-03,41620,0.05
2019-04,41620,0.0484
2019-05,41620,0.0537
2019-06,41620,0.0543
2019-07,41620,0.0587
2019-08,41620,0.0509
2019-09,41620,0.0447
2019-10,41620,0.0382
2019-11,41620,0.0403
2019-12,41620,0.0399
2020-01,41620,0.038
2020-02,41620,0.0353
2020-03,41620,0.0379
2020-04,41620,0.0325
2020-05,41620,0.0268
2020-06,41620,0.0228
2020-07,41620,0.0215
2020-08,41620,0.025
2020-09,41620,0.0284
2020-10,41620,0.0356
2020-11,41620,0.0362
2020-12,41620,0.0381
2021-01,41620,0.0432
2021-02,41620,0.0572
2021-03,41620,0.0647
2021-04,41620,0.0823
2021-05,41620,0.0973
2021-06,41620,0.1167
2021-07,41620,0.1305
2021-08,41620,0.144
2021-09,41620,0.1576
2021-10,41620,0.1666
2021-11,41620,0.1744
2021-12,41620,0.1821
2022-01,41620,0.1858
2022-02,41620,0.1798
2022-03,41620,0.1785
2022-04,41620,0.1721
2022-05,41620,0.1642
2022-06,41620,0.1488
2022-07,41620,0.1333
2022-08,41620,0.1188
2022-09,41620,0.103
2022-10,41620,0.0875
2022-11,41620,0.0752
2022-12,41620,0.065
2023-01,41620,0.0529
2023-02,41620,0.0438
2023-03,41620,0.0312
2023-04,41620,0.0219
2023-05,41620,0.0147
2023-06,41620,0.0105
2023-07,41620,0.0061
2023-08,41620,0.0022
2023-09,41620,-0.0017
2023-10,41620,0.0009
2023-11,41620,-0.0004
2023-12,41620,-0.0015
2024-01,41620,0.0016
2024-02,41620,0.0057
2024-03,41620,0.0091
2024-04,41620,0.0077
2024-05,41620,0.0079
2024-06,41620,0.0093
2024-07,41620,0.0126
2024-08,41620,0.0144
2024-09,41620,0.02
2024-10,41620,0.0138
2024-11,41620,0.0109
2024-12,41620,0.0075
2025-01,41620,0.0105
2025-02,41620,0.0083
2025-03,41620,0.008
2025-04,41620,0.007
2025-05,41620,0.006
2025-06,41620,0.0042
2025-07,41620,0.0022
2025-08,41620,0.0018
2025-09,41620,-0.0026
2025-10,41620,0.0013
2025-11,41620,0.0052
2025-12,41620,0.0071
2026-01,41620,-0.0024
2026-02,41620,-0.0051
2026-03,41620,-0.0052
2026-04,41620,0.0009
2026-05,41620,0.0029
2018-01,41700,0.0239
2018-02,41700,0.0255
2018-03,41700,0.0251
2018-04,41700,0.0238
2018-05,41700,0.0215
2018-06,41700,0.0192
2018-07,41700,0.0204
2018-08,41700,0.0247
2018-09,41700,0.0273
2018-10,41700,0.0302
2018-11,41700,0.0309
2018-12,41700,0.0304
2019-01,41700,0.0298
2019-02,41700,0.0261
2019-03,41700,0.0259
2019-04,41700,0.0279
2019-05,41700,0.0314
2019-06,41700,0.033
2019-07,41700,0.031
2019-08,41700,0.0296
2019-09,41700,0.0289
2019-10,41700,0.0289
2019-11,41700,0.0277
2019-12,41700,0.0294
2020-01,41700,0.0299
2020-02,41700,0.0328
2020-03,41700,0.0323
2020-04,41700,0.0283
2020-05,41700,0.0208
2020-06,41700,0.0162
2020-07,41700,0.0165
2020-08,41700,0.0155
2020-09,41700,0.0161
2020-10,41700,0.0162
2020-11,41700,0.0206
2020-12,41700,0.0236
2021-01,41700,0.0272
2021-02,41700,0.0278
2021-03,41700,0.0314
2021-04,41700,0.0418
2021-05,41700,0.059
2021-06,41700,0.0766
2021-07,41700,0.0896
2021-08,41700,0.1054
2021-09,41700,0.1188
2021-10,41700,0.1296
2021-11,41700,0.1333
2021-12,41700,0.1351
2022-01,41700,0.1353
2022-02,41700,0.1395
2022-03,41700,0.1404
2022-04,41700,0.1372
2022-05,41700,0.128
2022-06,41700,0.1164
2022-07,41700,0.1066
2022-08,41700,0.0905
2022-09,41700,0.0731
2022-10,41700,0.0572
2022-11,41700,0.0474
2022-12,41700,0.0409
2023-01,41700,0.0382
2023-02,41700,0.0312
2023-03,41700,0.0286
2023-04,41700,0.0206
2023-05,41700,0.0159
2023-06,41700,0.0068
2023-07,41700,-0.0027
2023-08,41700,-0.007
2023-09,41700,-0.0065
2023-10,41700,-0.0024
2023-11,41700,-0.001
2023-12,41700,-0.0027
2024-01,41700,-0.0077
2024-02,41700,-0.0107
2024-03,41700,-0.0159
2024-04,41700,-0.0143
2024-05,41700,-0.0145
2024-06,41700,-0.0092
2024-07,41700,-0.0059
2024-08,41700,-0.0022
2024-09,41700,-0.0028
2024-10,41700,-0.0076
2024-11,41700,-0.0122
2024-12,41700,-0.0126
2025-01,41700,-0.0101
2025-02,41700,-0.0066
2025-03,41700,-0.0063
2025-04,41700,-0.008
2025-05,41700,-0.0094
2025-06,41700,-0.0108
2025-07,41700,-0.0091
2025-08,41700,-0.0109
2025-09,41700,-0.0104
2025-10,41700,-0.0081
2025-11,41700,-0.0055
2025-12,41700,-0.0077
2026-01,41700,-0.0119
2026-02,41700,-0.0167
2026-03,41700,-0.0173
2026-04,41700,-0.0189
2026-05,41700,-0.0199
2018-01,41740,0.0617
2018-02,41740,0.0592
2018-03,41740,0.0559
2018-04,41740,0.0508
2018-05,41740,0.0506
2018-06,41740,0.0503
2018-07,41740,0.0503
2018-08,41740,0.0507
2018-09,41740,0.052
2018-10,41740,0.0518
2018-11,41740,0.0486
2018-12,41740,0.0484
2019-01,41740,0.0452
2019-02,41740,0.0438
2019-03,41740,0.0395
2019-04,41740,0.0383
2019-05,41740,0.0363
2019-06,41740,0.0363
2019-07,41740,0.0365
2019-08,41740,0.0364
2019-09,41740,0.0346
2019-10,41740,0.0349
2019-11,41740,0.0376
2019-12,41740,0.038
2020-01,41740,0.0381
2020-02,41740,0.0373
2020-03,41740,0.0365
2020-04,41740,0.0308
2020-05,41740,0.0236
2020-06,41740,0.0175
2020-07,41740,0.0153
2020-08,41740,0.0134
2020-09,41740,0.0151
2020-10,41740,0.0199
2020-11,41740,0.0255
2020-12,41740,0.0298
2021-01,41740,0.0341
2021-02,41740,0.0386
2021-03,41740,0.0466
2021-04,41740,0.0615
2021-05,41740,0.0802
2021-06,41740,0.098
2021-07,41740,0.1147
2021-08,41740,0.1338
2021-09,41740,0.1521
2021-10,41740,0.1607
2021-11,41740,0.1654
2021-12,41740,0.1698
2022-01,41740,0.1756
2022-02,41740,0.1815
2022-03,41740,0.1849
2022-04,41740,0.1869
2022-05,41740,0.1846
2022-06,41740,0.1819
2022-07,41740,0.1707
2022-08,41740,0.1558
2022-09,41740,0.1343
2022-10,41740,0.1188
2022-11,41740,0.1043
2022-12,41740,0.0954
2023-01,41740,0.0858
2023-02,41740,0.0769
2023-03,41740,0.072
2023-04,41740,0.0639
2023-05,41740,0.0576
2023-06,41740,0.048
2023-07,41740,0.0435
2023-08,41740,0.0381
2023-09,41740,0.0366
2023-10,41740,0.034
2023-11,41740,0.0326
2023-12,41740,0.0286
2024-01,41740,0.0259
2024-02,41740,0.0243
2024-03,41740,0.0201
2024-04,41740,0.0173
2024-05,41740,0.0132
2024-06,41740,0.0122
2024-07,41740,0.0111
2024-08,41740,0.0108
2024-09,41740,0.0124
2024-10,41740,0.0157
2024-11,41740,0.0216
2024-12,41740,0.0246
2025-01,41740,0.0265
2025-02,41740,0.0246
2025-03,41740,0.024
2025-04,41740,0.0215
2025-05,41740,0.0197
2025-06,41740,0.0185
2025-07,41740,0.0181
2025-08,41740,0.0204
2025-09,41740,0.0209
2025-10,41740,0.0201
2025-11,41740,0.0149
2025-12,41740,0.0133
2026-01,41740,0.0118
2026-02,41740,0.0127
2026-03,41740,0.0114
2026-04,41740,0.0129
2026-05,41740,0.0154
2018-01,41860,0.0442
2018-02,41860,0.042
2018-03,41860,0.0363
2018-04,41860,0.0374
2018-05,41860,0.038
2018-06,41860,0.0378
2018-07,41860,0.0371
2018-08,41860,0.0365
2018-09,41860,0.0357
2018-10,41860,0.0346
2018-11,41860,0.0353
2018-12,41860,0.0347
2019-01,41860,0.0343
2019-02,41860,0.032
2019-03,41860,0.0332
2019-04,41860,0.0321
2019-05,41860,0.0326
2019-06,41860,0.0312
2019-07,41860,0.0314
2019-08,41860,0.03
2019-09,41860,0.0291
2019-10,41860,0.0268
2019-11,41860,0.026
2019-12,41860,0.0247
2020-01,41860,0.0253
2020-02,41860,0.0255
2020-03,41860,0.0237
