cbsa_code,cbsa_title,total_units,mf_units,total_units_reported,mf_units_reported,year
29460,"Lakeland-Winter Haven, FL",2785,695,2785,695,1990
29460,"Lakeland-Winter Haven, FL",2589,510,2589,510,1991
29460,"Lakeland-Winter Haven, FL",2349,12,2348,12,1992
29460,"Lakeland-Winter Haven, FL",2655,24,2642,24,1993
29460,"Lakeland-Winter Haven, FL",2683,20,2678,20,1994
29460,"Lakeland-Winter Haven, FL",2365,40,2364,40,1995
29460,"Lakeland-Winter Haven, FL",2626,46,2622,46,1996
29460,"Lakeland-Winter Haven, FL",3362,685,3361,685,1997
29460,"Lakeland-Winter Haven, FL",3323,369,3323,369,1998
29460,"Lakeland-Winter Haven, FL",3879,788,3871,788,1999
29460,"Lakeland-Winter Haven, FL",4746,1158,4745,1158,2000
29460,"Lakeland-Winter Haven, FL",4521,632,4521,632,2001
29460,"Lakeland-Winter Haven, FL",4972,528,4953,528,2002
29460,"Lakeland-Winter Haven, FL",6823,456,6823,456,2003
29460,"Lakeland-Winter Haven, FL",10242,1313,10234,1313,2004
29460,"Lakeland-Winter Haven, FL",13179,907,13116,887,2005
29460,"Lakeland-Winter Haven, FL",9323,1647,9273,1647,2006
29460,"Lakeland-Winter Haven, FL",4222,352,4131,327,2007
29460,"Lakeland-Winter Haven, FL",3249,942,3207,942,2008
29460,"Lakeland-Winter Haven, FL",1135,0,1085,0,2009
29460,"Lakeland-Winter Haven, FL",1200,80,1183,80,2010
29460,"Lakeland-Winter Haven, FL",1156,70,1138,70,2011
29460,"Lakeland-Winter Haven, FL",1522,138,1493,138,2012
29460,"Lakeland-Winter Haven, FL",2034,26,2011,26,2013
29460,"Lakeland-Winter Haven, FL",2559,0,2545,0,2014
29460,"Lakeland-Winter Haven, FL",3039,28,3008,28,2015
29460,"Lakeland-Winter Haven, FL",4567,1134,4556,1134,2016
29460,"Lakeland-Winter Haven, FL",4604,10,4362,10,2017
29460,"Lakeland-Winter Haven, FL",5331,0,5326,0,2018
29460,"Lakeland-Winter Haven, FL",8726,2235,8705,2235,2019
29460,"Lakeland-Winter Haven, FL",9492,1966,7954,1966,2020
29460,"Lakeland-Winter Haven, FL",13071,2417,12030,2417,2021
29460,"Lakeland-Winter Haven, FL",12211,2978,11342,2978,2022
29460,"Lakeland-Winter Haven, FL",12513,3169,11798,3169,2023
29460,"Lakeland-Winter Haven, FL",10384,1716,9272,1512,2024
29460,"Lakeland-Winter Haven, FL",8236,1336,7200,1076,2025
29540,"Lancaster, PA",2692,578,2484,558,1990
29540,"Lancaster, PA",2597,621,2226,577,1991
29540,"Lancaster, PA",2656,206,2616,206,1992
29540,"Lancaster, PA",2810,502,2452,444,1993
29540,"Lancaster, PA",2433,232,2195,232,1994
29540,"Lancaster, PA",1923,211,1645,153,1995
29540,"Lancaster, PA",2083,241,1906,241,1996
29540,"Lancaster, PA",2027,243,1918,243,1997
29540,"Lancaster, PA",2454,437,2386,437,1998
29540,"Lancaster, PA",2273,191,2139,191,1999
29540,"Lancaster, PA",2016,205,1923,205,2000
29540,"Lancaster, PA",2267,246,2127,246,2001
29540,"Lancaster, PA",2548,398,2435,398,2002
29540,"Lancaster, PA",2690,323,2690,323,2003
29540,"Lancaster, PA",2675,241,2210,174,2004
29540,"Lancaster, PA",2040,82,1874,82,2005
29540,"Lancaster, PA",1887,106,1844,106,2006
29540,"Lancaster, PA",1731,301,1561,301,2007
29540,"Lancaster, PA",1484,276,1475,276,2008
29540,"Lancaster, PA",1262,166,1261,166,2009
29540,"Lancaster, PA",1381,180,1377,180,2010
29540,"Lancaster, PA",1204,376,1112,376,2011
29540,"Lancaster, PA",1160,268,1154,268,2012
29540,"Lancaster, PA",1258,216,1220,203,2013
29540,"Lancaster, PA",1109,101,1088,96,2014
29540,"Lancaster, PA",1154,168,1147,168,2015
29540,"Lancaster, PA",1287,240,1279,240,2016
29540,"Lancaster, PA",1436,385,1332,373,2017
29540,"Lancaster, PA",1251,217,1239,217,2018
29540,"Lancaster, PA",1496,453,1249,350,2019
29540,"Lancaster, PA",1338,456,1117,373,2020
29540,"Lancaster, PA",1039,213,958,170,2021
29540,"Lancaster, PA",1429,408,1428,408,2022
29540,"Lancaster, PA",1859,609,1853,609,2023
29540,"Lancaster, PA",1184,376,1106,376,2024
29540,"Lancaster, PA",1296,429,1215,429,2025
29620,"Lansing-East Lansing, MI",1634,239,1622,229,1990
29620,"Lansing-East Lansing, MI",1839,376,1819,376,1991
29620,"Lansing-East Lansing, MI",1580,161,1560,161,1992
29620,"Lansing-East Lansing, MI",1853,411,1811,411,1993
29620,"Lansing-East Lansing, MI",1926,318,1740,179,1994
29620,"Lansing-East Lansing, MI",1935,363,1838,363,1995
29620,"Lansing-East Lansing, MI",2184,429,2160,429,1996
29620,"Lansing-East Lansing, MI",1985,498,1898,498,1997
29620,"Lansing-East Lansing, MI",1707,177,1639,177,1998
29620,"Lansing-East Lansing, MI",2040,408,1943,408,1999
29620,"Lansing-East Lansing, MI",2316,558,2234,558,2000
29620,"Lansing-East Lansing, MI",2469,746,2417,746,2001
29620,"Lansing-East Lansing, MI",2406,616,2274,588,2002
29620,"Lansing-East Lansing, MI",3156,1159,3156,1159,2003
29620,"Lansing-East Lansing, MI",2206,330,2160,330,2004
29620,"Lansing-East Lansing, MI",2121,494,2054,486,2005
29620,"Lansing-East Lansing, MI",1231,270,1215,270,2006
29620,"Lansing-East Lansing, MI",768,190,733,190,2007
29620,"Lansing-East Lansing, MI",383,119,320,104,2008
29620,"Lansing-East Lansing, MI",251,0,200,0,2009
29620,"Lansing-East Lansing, MI",677,226,588,216,2010
29620,"Lansing-East Lansing, MI",416,42,345,37,2011
29620,"Lansing-East Lansing, MI",599,187,506,182,2012
29620,"Lansing-East Lansing, MI",983,475,901,470,2013
29620,"Lansing-East Lansing, MI",755,294,685,294,2014
29620,"Lansing-East Lansing, MI",1056,540,993,540,2015
29620,"Lansing-East Lansing, MI",1225,682,539,144,2016
29620,"Lansing-East Lansing, MI",907,344,709,262,2017
29620,"Lansing-East Lansing, MI",825,360,751,360,2018
29620,"Lansing-East Lansing, MI",967,389,501,58,2019
29620,"Lansing-East Lansing, MI",1027,472,623,149,2020
29620,"Lansing-East Lansing, MI",961,381,375,49,2021
29620,"Lansing-East Lansing, MI",900,464,852,464,2022
29620,"Lansing-East Lansing, MI",886,410,617,209,2023
29620,"Lansing-East Lansing, MI",649,186,358,0,2024
29620,"Lansing-East Lansing, MI",861,286,543,67,2025
29700,"Laredo, TX",824,175,824,175,1990
29700,"Laredo, TX",1221,565,1221,565,1991
29700,"Laredo, TX",1310,388,1310,388,1992
29700,"Laredo, TX",1549,558,0,0,1993
29700,"Laredo, TX",1820,768,454,74,1994
29700,"Laredo, TX",1900,907,0,0,1995
29700,"Laredo, TX",1299,108,1299,108,1996
29700,"Laredo, TX",1452,196,1452,196,1997
29700,"Laredo, TX",1547,129,1547,129,1998
29700,"Laredo, TX",1639,293,1639,293,1999
29700,"Laredo, TX",1863,373,1863,373,2000
29700,"Laredo, TX",1759,262,1759,262,2001
29700,"Laredo, TX",1805,292,1305,222,2002
29700,"Laredo, TX",1671,65,1671,65,2003
29700,"Laredo, TX",2193,511,1762,491,2004
29700,"Laredo, TX",2176,217,1378,131,2005
29700,"Laredo, TX",2395,319,2395,319,2006
29700,"Laredo, TX",1581,250,1581,250,2007
29700,"Laredo, TX",1087,347,1087,347,2008
29700,"Laredo, TX",786,28,786,28,2009
29700,"Laredo, TX",663,12,663,12,2010
29700,"Laredo, TX",956,293,956,293,2011
29700,"Laredo, TX",1506,703,1198,590,2012
29700,"Laredo, TX",1623,675,0,0,2013
29700,"Laredo, TX",1719,735,0,0,2014
29700,"Laredo, TX",1848,789,0,0,2015
29700,"Laredo, TX",1158,167,1158,167,2016
29700,"Laredo, TX",1331,242,621,158,2017
29700,"Laredo, TX",1375,187,1375,187,2018
29700,"Laredo, TX",1602,142,1602,142,2019
29700,"Laredo, TX",1447,141,1447,141,2020
29700,"Laredo, TX",1684,152,1684,152,2021
29700,"Laredo, TX",1272,0,1272,0,2022
29700,"Laredo, TX",1542,406,1542,406,2023
29700,"Laredo, TX",1448,245,0,0,2024
29700,"Laredo, TX",1340,257,0,0,2025
29740,"Las Cruces, NM",553,104,480,104,1990
29740,"Las Cruces, NM",685,191,685,191,1991
29740,"Las Cruces, NM",875,137,875,137,1992
29740,"Las Cruces, NM",1008,88,1008,88,1993
29740,"Las Cruces, NM",1105,143,1105,143,1994
29740,"Las Cruces, NM",983,163,983,163,1995
29740,"Las Cruces, NM",890,94,890,94,1996
29740,"Las Cruces, NM",740,41,643,28,1997
29740,"Las Cruces, NM",913,89,547,48,1998
29740,"Las Cruces, NM",920,142,868,142,1999
29740,"Las Cruces, NM",982,217,958,217,2000
29740,"Las Cruces, NM",994,232,994,232,2001
29740,"Las Cruces, NM",1213,257,1173,257,2002
29740,"Las Cruces, NM",1767,528,1767,528,2003
29740,"Las Cruces, NM",1675,307,1492,251,2004
29740,"Las Cruces, NM",2511,256,2439,256,2005
29740,"Las Cruces, NM",2385,219,2364,219,2006
29740,"Las Cruces, NM",1424,0,1424,0,2007
29740,"Las Cruces, NM",985,16,985,16,2008
29740,"Las Cruces, NM",1139,285,1139,285,2009
29740,"Las Cruces, NM",974,166,974,166,2010
29740,"Las Cruces, NM",644,8,644,8,2011
29740,"Las Cruces, NM",951,240,951,240,2012
29740,"Las Cruces, NM",784,107,784,107,2013
29740,"Las Cruces, NM",617,11,617,11,2014
29740,"Las Cruces, NM",760,11,760,11,2015
29740,"Las Cruces, NM",770,11,770,11,2016
29740,"Las Cruces, NM",1126,316,1126,316,2017
29740,"Las Cruces, NM",965,120,954,120,2018
29740,"Las Cruces, NM",978,96,978,96,2019
29740,"Las Cruces, NM",1109,64,1036,64,2020
29740,"Las Cruces, NM",1338,95,336,0,2021
29740,"Las Cruces, NM",1105,0,990,0,2022
29740,"Las Cruces, NM",861,0,756,0,2023
29740,"Las Cruces, NM",964,0,810,0,2024
29740,"Las Cruces, NM",833,0,167,0,2025
29820,"Las Vegas-Henderson-North Las Vegas, NV",20703,8812,20696,8806,1990
29820,"Las Vegas-Henderson-North Las Vegas, NV",17864,4958,17864,4958,1991
29820,"Las Vegas-Henderson-North Las Vegas, NV",13429,3022,13429,3022,1992
29820,"Las Vegas-Henderson-North Las Vegas, NV",19036,2960,19036,2960,1993
29820,"Las Vegas-Henderson-North Las Vegas, NV",25570,6784,25570,6784,1994
29820,"Las Vegas-Henderson-North Las Vegas, NV",27813,8639,27813,8639,1995
29820,"Las Vegas-Henderson-North Las Vegas, NV",30935,11018,30935,11018,1996
29820,"Las Vegas-Henderson-North Las Vegas, NV",29176,9090,29176,9090,1997
29820,"Las Vegas-Henderson-North Las Vegas, NV",30644,10317,30644,10317,1998
29820,"Las Vegas-Henderson-North Las Vegas, NV",26856,6346,26583,6251,1999
29820,"Las Vegas-Henderson-North Las Vegas, NV",26224,4688,26224,4688,2000
29820,"Las Vegas-Henderson-North Las Vegas, NV",29707,7446,29707,7446,2001
29820,"Las Vegas-Henderson-North Las Vegas, NV",29156,6808,29156,6808,2002
29820,"Las Vegas-Henderson-North Las Vegas, NV",36732,8498,36732,8498,2003
29820,"Las Vegas-Henderson-North Las Vegas, NV",36395,2969,36120,2940,2004
29820,"Las Vegas-Henderson-North Las Vegas, NV",39237,7507,39237,7507,2005
29820,"Las Vegas-Henderson-North Las Vegas, NV",33728,11400,33728,11400,2006
29820,"Las Vegas-Henderson-North Las Vegas, NV",24089,10124,24084,10119,2007
29820,"Las Vegas-Henderson-North Las Vegas, NV",12537,6459,12528,6459,2008
29820,"Las Vegas-Henderson-North Las Vegas, NV",5688,1622,5681,1622,2009
29820,"Las Vegas-Henderson-North Las Vegas, NV",5474,709,5474,709,2010
29820,"Las Vegas-Henderson-North Las Vegas, NV",5147,1267,5147,1267,2011
29820,"Las Vegas-Henderson-North Las Vegas, NV",7375,1191,7375,1191,2012
29820,"Las Vegas-Henderson-North Las Vegas, NV",8573,1283,8573,1283,2013
29820,"Las Vegas-Henderson-North Las Vegas, NV",10036,3106,10036,3106,2014
29820,"Las Vegas-Henderson-North Las Vegas, NV",10605,2747,10605,2747,2015
29820,"Las Vegas-Henderson-North Las Vegas, NV",13577,4727,13577,4727,2016
29820,"Las Vegas-Henderson-North Las Vegas, NV",14073,4048,14073,4048,2017
29820,"Las Vegas-Henderson-North Las Vegas, NV",12044,2271,12044,2271,2018
29820,"Las Vegas-Henderson-North Las Vegas, NV",13903,3680,13903,3680,2019
29820,"Las Vegas-Henderson-North Las Vegas, NV",14100,2940,14100,2940,2020
29820,"Las Vegas-Henderson-North Las Vegas, NV",16307,3419,16307,3419,2021
29820,"Las Vegas-Henderson-North Las Vegas, NV",13066,3581,13066,3581,2022
29820,"Las Vegas-Henderson-North Las Vegas, NV",13073,2736,13066,2736,2023
29820,"Las Vegas-Henderson-North Las Vegas, NV",14754,2301,14754,2301,2024
29820,"Las Vegas-Henderson-North Las Vegas, NV",14466,4540,14466,4540,2025
29940,"Lawrence, KS",710,46,692,46,1990
29940,"Lawrence, KS",792,113,792,113,1991
29940,"Lawrence, KS",884,69,884,69,1992
29940,"Lawrence, KS",963,191,963,191,1993
29940,"Lawrence, KS",1189,225,1189,225,1994
29940,"Lawrence, KS",841,152,841,152,1995
29940,"Lawrence, KS",1892,904,1692,852,1996
29940,"Lawrence, KS",663,55,619,55,1997
29940,"Lawrence, KS",963,204,936,204,1998
29940,"Lawrence, KS",896,163,896,163,1999
29940,"Lawrence, KS",803,161,803,161,2000
29940,"Lawrence, KS",1037,189,990,189,2001
29940,"Lawrence, KS",948,271,942,271,2002
29940,"Lawrence, KS",1060,148,1060,148,2003
29940,"Lawrence, KS",879,102,834,102,2004
29940,"Lawrence, KS",697,104,599,104,2005
29940,"Lawrence, KS",545,72,514,72,2006
29940,"Lawrence, KS",456,128,343,118,2007
29940,"Lawrence, KS",744,548,708,548,2008
29940,"Lawrence, KS",342,156,327,156,2009
29940,"Lawrence, KS",288,96,281,96,2010
29940,"Lawrence, KS",490,355,476,355,2011
29940,"Lawrence, KS",471,306,459,306,2012
29940,"Lawrence, KS",589,374,587,374,2013
29940,"Lawrence, KS",347,161,334,161,2014
29940,"Lawrence, KS",839,458,806,458,2015
29940,"Lawrence, KS",1395,1128,1395,1128,2016
29940,"Lawrence, KS",306,8,306,8,2017
29940,"Lawrence, KS",823,392,746,392,2018
29940,"Lawrence, KS",455,185,455,185,2019
29940,"Lawrence, KS",414,99,414,99,2020
29940,"Lawrence, KS",518,248,506,248,2021
29940,"Lawrence, KS",401,206,388,206,2022
29940,"Lawrence, KS",223,12,212,12,2023
29940,"Lawrence, KS",247,38,61,0,2024
29940,"Lawrence, KS",377,131,201,96,2025
30020,"Lawton, OK",62,0,60,0,1990
30020,"Lawton, OK",133,0,133,0,1991
30020,"Lawton, OK",250,21,250,21,1992
30020,"Lawton, OK",225,0,225,0,1993
30020,"Lawton, OK",179,0,174,0,1994
30020,"Lawton, OK",271,76,265,76,1995
30020,"Lawton, OK",205,0,205,0,1996
30020,"Lawton, OK",136,5,136,5,1997
30020,"Lawton, OK",230,0,230,0,1998
30020,"Lawton, OK",142,0,114,0,1999
30020,"Lawton, OK",140,10,78,10,2000
30020,"Lawton, OK",143,10,45,0,2001
30020,"Lawton, OK",173,18,41,8,2002
30020,"Lawton, OK",165,5,165,5,2003
30020,"Lawton, OK",170,0,32,0,2004
30020,"Lawton, OK",636,306,630,306,2005
30020,"Lawton, OK",585,228,566,228,2006
30020,"Lawton, OK",876,568,865,568,2007
30020,"Lawton, OK",257,16,237,16,2008
30020,"Lawton, OK",643,280,636,280,2009
30020,"Lawton, OK",326,0,324,0,2010
30020,"Lawton, OK",284,6,221,6,2011
30020,"Lawton, OK",289,0,287,0,2012
30020,"Lawton, OK",171,0,160,0,2013
30020,"Lawton, OK",114,0,114,0,2014
30020,"Lawton, OK",100,0,98,0,2015
30020,"Lawton, OK",100,0,97,0,2016
30020,"Lawton, OK",84,0,78,0,2017
30020,"Lawton, OK",68,0,62,0,2018
30020,"Lawton, OK",67,0,64,0,2019
30020,"Lawton, OK",103,0,86,0,2020
30020,"Lawton, OK",117,0,83,0,2021
30020,"Lawton, OK",79,0,49,0,2022
30020,"Lawton, OK",153,0,112,0,2023
30020,"Lawton, OK",135,0,98,0,2024
30020,"Lawton, OK",201,46,155,46,2025
30140,"Lebanon, PA",403,16,360,0,1990
30140,"Lebanon, PA",561,81,540,81,1991
30140,"Lebanon, PA",527,0,527,0,1992
30140,"Lebanon, PA",527,0,527,0,1993
30140,"Lebanon, PA",604,0,604,0,1994
30140,"Lebanon, PA",465,0,427,0,1995
30140,"Lebanon, PA",435,0,435,0,1996
30140,"Lebanon, PA",467,0,455,0,1997
30140,"Lebanon, PA",500,0,489,0,1998
30140,"Lebanon, PA",591,6,580,6,1999
30140,"Lebanon, PA",514,0,503,0,2000
30140,"Lebanon, PA",609,11,598,11,2001
30140,"Lebanon, PA",810,0,810,0,2002
30140,"Lebanon, PA",744,0,744,0,2003
30140,"Lebanon, PA",807,90,761,90,2004
30140,"Lebanon, PA",845,135,688,0,2005
30140,"Lebanon, PA",564,0,513,0,2006
30140,"Lebanon, PA",497,0,492,0,2007
30140,"Lebanon, PA",396,0,396,0,2008
30140,"Lebanon, PA",353,0,353,0,2009
30140,"Lebanon, PA",240,0,240,0,2010
30140,"Lebanon, PA",175,12,175,12,2011
30140,"Lebanon, PA",224,12,219,12,2012
30140,"Lebanon, PA",448,77,448,77,2013
30140,"Lebanon, PA",348,57,348,57,2014
30140,"Lebanon, PA",384,37,372,37,2015
30140,"Lebanon, PA",432,18,432,18,2016
30140,"Lebanon, PA",366,71,326,71,2017
30140,"Lebanon, PA",299,6,266,6,2018
30140,"Lebanon, PA",322,0,321,0,2019
30140,"Lebanon, PA",434,172,433,172,2020
30140,"Lebanon, PA",507,171,434,105,2021
30140,"Lebanon, PA",364,139,179,129,2022
30140,"Lebanon, PA",259,39,240,34,2023
30140,"Lebanon, PA",324,36,303,36,2024
30140,"Lebanon, PA",542,231,509,231,2025
30300,"Lewiston, ID-WA",111,0,111,0,1990
30300,"Lewiston, ID-WA",145,0,145,0,1991
30300,"Lewiston, ID-WA",238,10,238,10,1992
30300,"Lewiston, ID-WA",238,0,238,0,1993
30300,"Lewiston, ID-WA",289,12,268,12,1994
30300,"Lewiston, ID-WA",406,162,406,162,1995
30300,"Lewiston, ID-WA",313,78,313,78,1996
30300,"Lewiston, ID-WA",171,6,162,6,1997
30300,"Lewiston, ID-WA",184,20,184,20,1998
30300,"Lewiston, ID-WA",161,0,161,0,1999
30300,"Lewiston, ID-WA",179,29,179,29,2000
30300,"Lewiston, ID-WA",132,11,132,11,2001
30300,"Lewiston, ID-WA",143,8,143,8,2002
30300,"Lewiston, ID-WA",155,0,155,0,2003
30300,"Lewiston, ID-WA",226,0,213,0,2004
30300,"Lewiston, ID-WA",277,0,277,0,2005
30300,"Lewiston, ID-WA",210,32,210,32,2006
30300,"Lewiston, ID-WA",172,0,172,0,2007
30300,"Lewiston, ID-WA",129,5,96,0,2008
30300,"Lewiston, ID-WA",81,0,58,0,2009
30300,"Lewiston, ID-WA",75,0,53,0,2010
30300,"Lewiston, ID-WA",65,0,65,0,2011
30300,"Lewiston, ID-WA",33,0,33,0,2012
30300,"Lewiston, ID-WA",75,0,75,0,2013
30300,"Lewiston, ID-WA",90,24,90,24,2014
30300,"Lewiston, ID-WA",139,72,139,72,2015
30300,"Lewiston, ID-WA",108,0,108,0,2016
30300,"Lewiston, ID-WA",125,24,125,24,2017
30300,"Lewiston, ID-WA",120,0,92,0,2018
30300,"Lewiston, ID-WA",181,49,153,49,2019
30300,"Lewiston, ID-WA",260,72,229,72,2020
30300,"Lewiston, ID-WA",127,0,127,0,2021
30300,"Lewiston, ID-WA",134,0,134,0,2022
30300,"Lewiston, ID-WA",138,0,138,0,2023
30300,"Lewiston, ID-WA",226,72,224,72,2024
30300,"Lewiston, ID-WA",309,144,309,144,2025
30340,"Lewiston-Auburn, ME",250,8,241,8,1990
30340,"Lewiston-Auburn, ME",187,0,159,0,1991
30340,"Lewiston-Auburn, ME",266,26,263,26,1992
30340,"Lewiston-Auburn, ME",255,0,233,0,1993
30340,"Lewiston-Auburn, ME",283,0,220,0,1994
30340,"Lewiston-Auburn, ME",296,56,250,56,1995
30340,"Lewiston-Auburn, ME",262,0,203,0,1996
30340,"Lewiston-Auburn, ME",260,0,152,0,1997
30340,"Lewiston-Auburn, ME",340,0,210,0,1998
30340,"Lewiston-Auburn, ME",329,6,211,6,1999
30340,"Lewiston-Auburn, ME",321,0,181,0,2000
30340,"Lewiston-Auburn, ME",302,0,274,0,2001
30340,"Lewiston-Auburn, ME",378,0,308,0,2002
30340,"Lewiston-Auburn, ME",508,5,508,5,2003
30340,"Lewiston-Auburn, ME",545,16,478,16,2004
30340,"Lewiston-Auburn, ME",521,8,391,8,2005
30340,"Lewiston-Auburn, ME",320,0,277,0,2006
30340,"Lewiston-Auburn, ME",252,0,229,0,2007
30340,"Lewiston-Auburn, ME",219,23,198,23,2008
30340,"Lewiston-Auburn, ME",167,0,137,0,2009
30340,"Lewiston-Auburn, ME",206,34,168,34,2010
30340,"Lewiston-Auburn, ME",148,0,139,0,2011
30340,"Lewiston-Auburn, ME",129,0,114,0,2012
30340,"Lewiston-Auburn, ME",123,0,99,0,2013
30340,"Lewiston-Auburn, ME",91,0,82,0,2014
30340,"Lewiston-Auburn, ME",74,0,59,0,2015
30340,"Lewiston-Auburn, ME",185,35,175,35,2016
30340,"Lewiston-Auburn, ME",252,77,227,77,2017
30340,"Lewiston-Auburn, ME",300,117,270,117,2018
30340,"Lewiston-Auburn, ME",228,68,171,53,2019
30340,"Lewiston-Auburn, ME",275,84,243,84,2020
30340,"Lewiston-Auburn, ME",221,35,167,35,2021
30340,"Lewiston-Auburn, ME",484,242,427,242,2022
30340,"Lewiston-Auburn, ME",347,81,281,81,2023
30340,"Lewiston-Auburn, ME",346,57,252,57,2024
30340,"Lewiston-Auburn, ME",453,164,364,164,2025
30460,"Lexington-Fayette, KY",2165,98,2165,98,1990
30460,"Lexington-Fayette, KY",2217,61,2209,61,1991
30460,"Lexington-Fayette, KY",2771,83,2743,83,1992
30460,"Lexington-Fayette, KY",3015,163,2731,158,1993
30460,"Lexington-Fayette, KY",3099,201,2781,186,1994
30460,"Lexington-Fayette, KY",3737,814,3434,799,1995
30460,"Lexington-Fayette, KY",3750,893,3420,878,1996
30460,"Lexington-Fayette, KY",3396,456,3396,456,1997
30460,"Lexington-Fayette, KY",4508,1098,4401,1088,1998
30460,"Lexington-Fayette, KY",3842,337,3585,337,1999
30460,"Lexington-Fayette, KY",3890,619,3568,614,2000
30460,"Lexington-Fayette, KY",3118,47,2918,47,2001
30460,"Lexington-Fayette, KY",3934,182,3647,177,2002
30460,"Lexington-Fayette, KY",3975,107,3975,107,2003
30460,"Lexington-Fayette, KY",5121,812,5121,812,2004
30460,"Lexington-Fayette, KY",5007,638,4942,638,2005
30460,"Lexington-Fayette, KY",3677,498,3437,498,2006
30460,"Lexington-Fayette, KY",2569,153,2569,153,2007
30460,"Lexington-Fayette, KY",2819,1280,2743,1280,2008
30460,"Lexington-Fayette, KY",1633,328,1633,328,2009
30460,"Lexington-Fayette, KY",1361,180,1329,180,2010
30460,"Lexington-Fayette, KY",1501,462,1333,462,2011
30460,"Lexington-Fayette, KY",2318,1040,2290,1040,2012
30460,"Lexington-Fayette, KY",1654,244,1284,57,2013
30460,"Lexington-Fayette, KY",1888,506,1734,506,2014
30460,"Lexington-Fayette, KY",2206,777,1237,444,2015
30460,"Lexington-Fayette, KY",2732,1200,2069,905,2016
30460,"Lexington-Fayette, KY",2326,634,894,0,2017
30460,"Lexington-Fayette, KY",2772,1280,1954,891,2018
30460,"Lexington-Fayette, KY",2246,909,2123,909,2019
30460,"Lexington-Fayette, KY",2330,772,698,21,2020
30460,"Lexington-Fayette, KY",2943,1139,1123,220,2021
30460,"Lexington-Fayette, KY",2709,1155,978,114,2022
30460,"Lexington-Fayette, KY",2442,1053,910,217,2023
30460,"Lexington-Fayette, KY",2201,710,1543,401,2024
30460,"Lexington-Fayette, KY",2327,661,1109,44,2025
30500,"Lexington Park, MD",1708,210,1697,210,1990
30500,"Lexington Park, MD",1666,219,1666,219,1991
30500,"Lexington Park, MD",1621,161,1621,161,1992
30500,"Lexington Park, MD",1540,180,1540,180,1993
30500,"Lexington Park, MD",1525,72,1521,72,1994
30500,"Lexington Park, MD",1930,442,1930,442,1995
30500,"Lexington Park, MD",1658,6,1658,6,1996
30500,"Lexington Park, MD",1687,16,1687,16,1997
30500,"Lexington Park, MD",1911,204,1911,204,1998
30500,"Lexington Park, MD",1690,31,1655,0,1999
30500,"Lexington Park, MD",2094,135,2064,110,2000
30500,"Lexington Park, MD",1435,0,1435,0,2001
30500,"Lexington Park, MD",1842,169,1828,169,2002
30500,"Lexington Park, MD",1885,221,1885,221,2003
30500,"Lexington Park, MD",1909,254,1909,254,2004
30500,"Lexington Park, MD",1481,10,1481,10,2005
30500,"Lexington Park, MD",1064,30,1064,30,2006
30500,"Lexington Park, MD",1272,10,1272,10,2007
30500,"Lexington Park, MD",807,70,791,70,2008
30500,"Lexington Park, MD",729,0,729,0,2009
30500,"Lexington Park, MD",635,0,635,0,2010
30500,"Lexington Park, MD",1007,240,1007,240,2011
